0	0
0	1
0	2
0	3
0	4
0	6
0	7
0	8
0	9
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	22
0	23
0	25
0	26
0	28
0	30
0	31
0	32
0	33
0	35
0	37
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	48
0	49
0	51
0	52
0	55
0	56
0	59
0	60
0	61
0	62
0	63
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	78
0	79
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	91
0	93
0	95
0	96
0	97
0	99
0	102
0	103
0	104
0	109
0	110
0	111
0	112
0	113
0	114
0	115
0	116
0	118
0	121
0	123
0	124
0	126
0	128
0	129
0	131
0	134
0	137
0	138
0	140
0	141
0	143
0	144
0	145
0	147
0	148
0	149
0	151
0	152
0	154
0	155
0	157
0	160
0	161
0	162
0	164
0	167
0	168
0	170
0	172
0	174
0	175
0	176
0	177
0	178
0	179
0	181
0	182
0	185
0	186
0	190
0	192
0	193
0	195
0	199
0	200
0	201
0	203
0	205
0	206
0	207
0	209
0	210
0	211
0	212
0	213
0	214
0	215
0	216
0	218
0	219
0	220
0	221
0	222
0	223
0	224
0	225
0	226
0	227
0	228
0	229
0	230
0	232
0	233
0	234
0	237
0	238
0	239
0	240
0	241
0	243
0	244
0	245
0	246
0	248
0	250
0	252
0	253
0	255
0	256
0	257
0	258
0	259
0	260
0	261
0	262
0	263
0	264
0	265
0	267
0	268
0	270
0	271
0	273
0	274
0	275
0	276
0	278
0	279
0	282
0	283
0	285
0	287
0	288
0	289
0	290
0	291
0	292
0	293
0	295
0	296
0	297
0	298
0	303
0	304
0	305
0	306
0	307
0	308
0	310
0	311
0	312
0	314
0	315
0	318
0	319
0	321
0	322
0	323
0	326
0	327
0	328
0	331
0	333
0	334
0	335
0	336
0	337
0	338
0	339
0	340
0	341
0	342
0	343
0	344
0	345
0	347
1	3437
1	3438
1	3439
1	3440
1	3441
1	3442
1	3443
1	3444
1	3445
1	3446
1	3447
1	3448
1	3449
1	3450
1	3451
1	3452
1	3453
1	3454
1	3455
1	3456
1	3457
1	3458
1	3459
1	3460
1	3461
1	3462
1	3463
1	3464
1	3465
1	3466
1	3467
1	3468
1	3469
1	3470
1	3471
1	3472
1	3473
1	3474
1	3475
1	3476
1	3477
1	3478
1	3479
1	3480
1	3481
1	3482
1	3483
1	3484
1	3485
1	3486
1	3487
1	3488
1	3489
1	3490
1	3491
1	3492
1	3493
1	3494
1	3495
1	3496
1	3497
1	3498
1	3499
1	3500
1	3501
1	3502
1	3503
1	3504
1	3505
1	3506
1	3507
1	3508
1	3509
1	3510
1	3511
1	3512
1	3513
1	3514
1	3515
1	3516
1	3517
1	3518
1	3519
1	3520
1	3521
1	3522
1	3523
1	3524
1	3525
1	3526
1	3527
1	3528
1	3529
1	3530
1	3531
1	3532
1	3533
1	3534
1	3535
1	3536
1	3537
1	3538
1	3539
1	3540
1	3541
1	3542
1	3543
1	3544
1	3545
1	3546
1	3547
1	3548
1	3549
1	3550
1	3551
1	3552
1	3553
1	3554
1	3555
1	3556
1	3557
1	3558
1	3559
1	3560
1	3561
1	3562
1	3563
1	3564
1	3565
1	3566
1	3567
1	3568
1	3569
1	3570
1	3571
1	3572
1	3573
1	3574
1	3575
1	3576
1	3577
1	3578
1	3579
1	3580
1	3581
1	3582
1	3583
1	3584
1	3585
1	3586
1	3587
1	3588
1	3589
1	3590
1	3591
1	3592
1	3593
1	3594
1	3595
1	3596
1	3597
1	3598
1	3599
1	3600
1	3601
1	3602
1	3603
1	3604
1	3605
1	3606
1	3607
1	3608
1	3610
1	3611
1	3612
1	3613
1	3614
1	3615
1	3616
1	3617
1	3618
1	3619
1	3620
1	3621
1	3622
1	3623
1	3624
1	3625
1	3626
1	3627
1	3628
1	3629
1	3630
1	3631
1	3632
1	3633
1	3634
1	3635
1	3636
1	3637
1	3638
1	3639
1	3640
1	3641
1	3642
1	3643
1	3644
1	3645
1	3646
1	3647
1	3648
1	3649
1	3650
1	3651
1	3652
1	3653
1	3654
1	3655
1	3656
1	3657
1	3658
1	3659
1	3660
1	3661
1	3662
1	3663
1	3664
1	3665
1	3666
1	3667
1	3668
1	3669
1	3670
1	3671
1	3672
1	3673
1	3674
1	3675
1	3676
1	3677
1	3678
1	3679
